qid,uid,label
31934b8fd88945cadfadb0ba33597824,925be98f345b64e6d26009b2bab71db3,0.197286248207
f50f860c27d70261250f96720917c5c0,4df567582a5fe9c702b49b743918c7b8,0.0197095628828
86cfe84c39d412cf9c20d8ed21ff9ede,b1d484056eff02ecbf38951e8796c6d2,0.0035067810677
7d659b22782f934e15c0a989c180911c,d553db688fd070bcc9edde91735bac3a,0.0174606926739
cd6550412023768008c6576f8dabe12b,8a8fc09ac14c2e33d721d920af6d079e,0.0135621037334
e5236ae93c7f86abb55f660cd348d6cd,ec3102ba2607734a2e45c0a3a2039510,0.0184665285051
8f36cfc717dc2aa126bcb88372fa026d,12ac1c103856ed95799862afaa5be763,0.184958383441
d52a7277414139f47a6c99f506988066,5e7f9017ed835fc9d612099927e79e35,0.219620853662
04e6acfc5639607e14895df879bb0bb9,193fd53fcdb793b1b8a57f9f311b8bdd,0.0268782582134
ed4366df8f0d247a32c6ae70003e75d4,4b2633ab46267d22f2a8e58c0ac86248,0.126451298594
e41c1cd63f5fec42611afa9aa0efd1e8,28565d8e6559ddc54d2860d130f489cc,0.0885009691119
8cc470e1c655b5bbf6e8684509b44205,406e27b02271bc77a68b2a7594cc8aa8,0.0105433929712
0653a9c6afe12f3802352a74e73b9789,7806cfbe3080d5c2283414a35b4e34ab,0.000884099048562
6131141d41c1540512e852a08e6a9261,657071ba3f659277ec9eb13bf983cd88,0.675244510174
c8128493f5c833fbda279d9f1fc39d31,64f9f7aea81c820f89b4fa0bc6c5249d,0.0581793524325
77e95c2cb5dbc545887d2442aa4705aa,8952c6f73a8279595b38491d89277f8c,0.0631500780582
5e57e9bcbe111e4bf06c607bab1b8d02,3947e4a2b976de6a5105465203aa9ddc,0.189071267843
5c4bfefca806b978dc4b3ffa03f94340,c2f2720441d3e92bd6d2c311f91db1cb,0.0184356868267
8d99ff8cb9be35c021bd53b7b631dd1c,70bb201283097d15f06e549af990e9be,0.0228966027498
af3a586a2d66bedb945dbe1f6580986e,e437375e3d4742691de7c60699b2a4f4,0.0136977080256
6d059feccace29c28ab798ecabe9c05c,0ed373b971b231809bbb30429757e793,0.00668817665428
df975952f834068a1fb8b69459e7d54e,d6115e97a05fd6cc98c5a84281b8299e,0.651637196541
a9f3039523dbd304fb5a45c5235776f4,0242f93a7fc9f37d8810df8ecc9f33ee,0.0370765589178
